species,country,sum_gsv_scaled
Beryx splendens,Croatia,NA
Beryx splendens,Cyprus,NA
Beryx splendens,Egypt,3.6766883171922284
Beryx splendens,France,NA
Beryx splendens,Georgia,48.5272854733033
Beryx splendens,Greece,2.6494547992469437
Beryx splendens,Israel,NA
Beryx splendens,Italy,1.8270427270439797
Beryx splendens,Lebanon,14.74536791364457
Beryx splendens,Libya,NA
Beryx splendens,Malta,100
Beryx splendens,Monaco,NA
Beryx splendens,Montenegro,NA
Beryx splendens,Morocco,6.299345880470508
Beryx splendens,Romania,2.712765981960085
Beryx splendens,Russia,NA
Beryx splendens,Slovenia,14.836125565776248
Beryx splendens,Spain,44.29068357052614
Beryx splendens,Syria,NA
Beryx splendens,Tunisia,NA
Beryx splendens,Turkey,0.6160376368124514
Beryx splendens,Ukraine,NA
Blennius ocellaris,Albania,64.31219851305733
Blennius ocellaris,Algeria,NA
Blennius ocellaris,Bosnia and Herzegovina,NA
Blennius ocellaris,Bulgaria,18.287884837945136
Blennius ocellaris,Croatia,8.712146923875478
Blennius ocellaris,Cyprus,NA
Blennius ocellaris,Egypt,NA
Blennius ocellaris,France,NA
Blennius ocellaris,Georgia,NA
Blennius ocellaris,Greece,100
Blennius ocellaris,Israel,10.530051624390572
Blennius ocellaris,Italy,21.465019103223884
Blennius ocellaris,Lebanon,NA
Blennius ocellaris,Libya,NA
Blennius ocellaris,Malta,NA
Blennius ocellaris,Monaco,NA
Blennius ocellaris,Montenegro,NA
Blennius ocellaris,Morocco,NA
Blennius ocellaris,Romania,6.342008342759486
Blennius ocellaris,Russia,NA
Blennius ocellaris,Slovenia,39.956996028514766
Blennius ocellaris,Spain,2.229491079401621
Blennius ocellaris,Syria,NA
Blennius ocellaris,Tunisia,NA
Blennius ocellaris,Turkey,1.0212004604455638
Blennius ocellaris,Ukraine,1.8442804854986248
Boops boops,Albania,13.551152465103097
Boops boops,Algeria,3.181899010759922
Boops boops,Bosnia and Herzegovina,3.584664442182713
Boops boops,Bulgaria,1.587329911189682
Boops boops,Croatia,25.77704305925264
Boops boops,Cyprus,25.56338046986197
Boops boops,Egypt,5.528357629734355
Boops boops,France,3.965450371336214
Boops boops,Georgia,3.3802931355325296
Boops boops,Greece,100
Boops boops,Israel,NA
Boops boops,Italy,28.12257271783794
Boops boops,Lebanon,NA
Boops boops,Libya,NA
Boops boops,Malta,13.152250274895183
Boops boops,Monaco,NA
Boops boops,Montenegro,4.083241962741347
Boops boops,Morocco,0.34870773409509626
Boops boops,Romania,0.3371939197326699
Boops boops,Russia,0.0893988878232679
Boops boops,Slovenia,2.2034177228822514
Boops boops,Spain,13.177107419280478
Boops boops,Syria,1.6236488752330758
Boops boops,Tunisia,1.2427916069040545
Boops boops,Turkey,47.457680580794936
Boops boops,Ukraine,0.2119384193397269
Borostomias antarcticus,Albania,NA
Borostomias antarcticus,Algeria,15.503295262111832
Borostomias antarcticus,Bosnia and Herzegovina,74.63581006877608
Borostomias antarcticus,Bulgaria,NA
Borostomias antarcticus,Croatia,NA
Borostomias antarcticus,Cyprus,69.51336378873623
Borostomias antarcticus,Egypt,NA
Borostomias antarcticus,France,NA
Borostomias antarcticus,Georgia,NA
Borostomias antarcticus,Greece,6.451328428281264
Borostomias antarcticus,Israel,NA
Borostomias antarcticus,Italy,2.0226578783337774
Borostomias antarcticus,Lebanon,31.246511425477507
Borostomias antarcticus,Libya,NA
Borostomias antarcticus,Malta,NA
Borostomias antarcticus,Monaco,NA
Borostomias antarcticus,Montenegro,NA
Borostomias antarcticus,Morocco,NA
Borostomias antarcticus,Romania,5.795854666555106
Borostomias antarcticus,Russia,NA
Borostomias antarcticus,Slovenia,NA
Borostomias antarcticus,Spain,NA
Borostomias antarcticus,Syria,100
Borostomias antarcticus,Tunisia,23.273997278203357
Borostomias antarcticus,Turkey,NA
Borostomias antarcticus,Ukraine,3.8198473304407674
Bothus podas,Albania,100
Bothus podas,Algeria,6.8159706582466635
Bothus podas,Bosnia and Herzegovina,NA
Bothus podas,Bulgaria,12.669831084879709
Bothus podas,Croatia,NA
Bothus podas,Cyprus,NA
Bothus podas,Egypt,4.201829834683195
Bothus podas,France,0.6905579231557127
Bothus podas,Georgia,NA
Bothus podas,Greece,5.249871380928224
Bothus podas,Israel,16.285618979215638
Bothus podas,Italy,0.967474526597752
Bothus podas,Lebanon,33.73098700120991
Bothus podas,Libya,56.41621734772888
Bothus podas,Malta,NA
Bothus podas,Monaco,NA
Bothus podas,Montenegro,NA
Bothus podas,Morocco,NA
Bothus podas,Romania,NA
Bothus podas,Russia,NA
Bothus podas,Slovenia,NA
Bothus podas,Spain,0.895243739779912
Bothus podas,Syria,31.675758322745693
Bothus podas,Tunisia,NA
Bothus podas,Turkey,NA
Bothus podas,Ukraine,6.045856871561541
Brama brama,Albania,NA
Brama brama,Algeria,NA
Brama brama,Bosnia and Herzegovina,1.003510908254961
Brama brama,Bulgaria,NA
Brama brama,Croatia,0.7698313179885217
Brama brama,Cyprus,NA
Brama brama,Egypt,0.3543810424939254
Brama brama,France,0.7228794701013659
Brama brama,Georgia,1.9818081821188778
Brama brama,Greece,0.16490544114751443
Brama brama,Israel,NA
Brama brama,Italy,16.0762565408597
Brama brama,Lebanon,1.098326081755023
Brama brama,Libya,NA
Brama brama,Malta,14.169597750665785
Brama brama,Monaco,NA
Brama brama,Montenegro,2.9311900509278446
Brama brama,Morocco,0.4939340749638819
Brama brama,Romania,NA
Brama brama,Russia,0.125509735356462
Brama brama,Slovenia,NA
Brama brama,Spain,100
Brama brama,Syria,3.909640128990925
Brama brama,Tunisia,NA
Brama brama,Turkey,0.524513800052995
Brama brama,Ukraine,0.23093885403878212
Bregmaceros atlanticus,Albania,NA
Bregmaceros atlanticus,Algeria,2.2920319864641123
Bregmaceros atlanticus,Bosnia and Herzegovina,2.080721061343685
Bregmaceros atlanticus,Bulgaria,0.8596669503526845
Bregmaceros atlanticus,Croatia,NA
Bregmaceros atlanticus,Cyprus,5.74853138431993
Bregmaceros atlanticus,Egypt,NA
Bregmaceros atlanticus,France,NA
Bregmaceros atlanticus,Georgia,NA
Bregmaceros atlanticus,Greece,1.3202101679181142
Bregmaceros atlanticus,Israel,NA
Bregmaceros atlanticus,Italy,0.08317307839921792
Bregmaceros atlanticus,Lebanon,NA
Bregmaceros atlanticus,Libya,23.17398384110072
Bregmaceros atlanticus,Malta,NA
Bregmaceros atlanticus,Monaco,100
Bregmaceros atlanticus,Montenegro,NA
Bregmaceros atlanticus,Morocco,NA
Bregmaceros atlanticus,Romania,0.4351215971146902
Bregmaceros atlanticus,Russia,0.12820597084605656
Bregmaceros atlanticus,Slovenia,NA
Bregmaceros atlanticus,Spain,NA
Bregmaceros atlanticus,Syria,NA
Bregmaceros atlanticus,Tunisia,NA
Bregmaceros atlanticus,Turkey,NA
Bregmaceros atlanticus,Ukraine,NA
Bregmaceros nectabanus,Albania,NA
Bregmaceros nectabanus,Algeria,1.2931844738404914
Bregmaceros nectabanus,Bosnia and Herzegovina,NA
Bregmaceros nectabanus,Bulgaria,0.9287883386649045
Bregmaceros nectabanus,Croatia,NA
Bregmaceros nectabanus,Cyprus,NA
Bregmaceros nectabanus,Egypt,NA
Bregmaceros nectabanus,France,0.05055654008330111
Bregmaceros nectabanus,Georgia,4.075017618426811
Bregmaceros nectabanus,Greece,NA
Bregmaceros nectabanus,Israel,1.1722665453696834
Bregmaceros nectabanus,Italy,0.0708091824622837
Bregmaceros nectabanus,Lebanon,2.2060218050193225
Bregmaceros nectabanus,Libya,NA
Bregmaceros nectabanus,Malta,7.812945727916451
Bregmaceros nectabanus,Monaco,100
Bregmaceros nectabanus,Montenegro,NA
Bregmaceros nectabanus,Morocco,0.6340252879107291
Bregmaceros nectabanus,Romania,NA
Bregmaceros nectabanus,Russia,NA
Bregmaceros nectabanus,Slovenia,1.8499614480700897
Bregmaceros nectabanus,Spain,0.09074662820901393
Bregmaceros nectabanus,Syria,NA
Bregmaceros nectabanus,Tunisia,NA
Bregmaceros nectabanus,Turkey,NA
Bregmaceros nectabanus,Ukraine,NA
Buenia affinis,Albania,NA
Buenia affinis,Algeria,NA
Buenia affinis,Bosnia and Herzegovina,NA
Buenia affinis,Bulgaria,NA
Buenia affinis,Croatia,NA
Buenia affinis,Cyprus,34.35964715383927
Buenia affinis,Egypt,NA
Buenia affinis,France,1.0357555637753595
Buenia affinis,Georgia,NA
Buenia affinis,Greece,NA
Buenia affinis,Israel,15.682974263726132
Buenia affinis,Italy,NA
Buenia affinis,Lebanon,NA
Buenia affinis,Libya,NA
Buenia affinis,Malta,NA
Buenia affinis,Monaco,NA
Buenia affinis,Montenegro,NA
Buenia affinis,Morocco,11.655182159607701
Buenia affinis,Romania,4.012456539642274
Buenia affinis,Russia,NA
Buenia affinis,Slovenia,100
Buenia affinis,Spain,NA
Buenia affinis,Syria,80.78766078661755
Buenia affinis,Tunisia,NA
Buenia affinis,Turkey,NA
Buenia affinis,Ukraine,NA
Buenia jeffreysii,Albania,24.99861666954327
Buenia jeffreysii,Algeria,NA
Buenia jeffreysii,Bosnia and Herzegovina,26.87173366133029
Buenia jeffreysii,Bulgaria,4.138912337062808
Buenia jeffreysii,Croatia,NA
Buenia jeffreysii,Cyprus,NA
Buenia jeffreysii,Egypt,NA
Buenia jeffreysii,France,NA
Buenia jeffreysii,Georgia,29.597342467458276
Buenia jeffreysii,Greece,NA
Buenia jeffreysii,Israel,NA
Buenia jeffreysii,Italy,0.43556590716129034
Buenia jeffreysii,Lebanon,NA
Buenia jeffreysii,Libya,NA
Buenia jeffreysii,Malta,100
Buenia jeffreysii,Monaco,NA
Buenia jeffreysii,Montenegro,41.91708780135628
Buenia jeffreysii,Morocco,NA
Buenia jeffreysii,Romania,1.7812986660979202
Buenia jeffreysii,Russia,NA
Buenia jeffreysii,Slovenia,NA
Buenia jeffreysii,Spain,NA
Buenia jeffreysii,Syria,15.912344031050434
Buenia jeffreysii,Tunisia,6.153916358987293
Buenia jeffreysii,Turkey,NA
Buenia jeffreysii,Ukraine,0.9922133055193799
Buenia lombartei,Albania,NA
Buenia lombartei,Algeria,16.989887101207003
Buenia lombartei,Bosnia and Herzegovina,NA
Buenia lombartei,Bulgaria,NA
Buenia lombartei,Croatia,NA
Buenia lombartei,Cyprus,90.4256621911693
Buenia lombartei,Egypt,15.147265653612438
Buenia lombartei,France,1.9998217887790573
Buenia lombartei,Georgia,NA
Buenia lombartei,Greece,NA
Buenia lombartei,Israel,NA
Buenia lombartei,Italy,2.9887980439163826
Buenia lombartei,Lebanon,100
Buenia lombartei,Libya,NA
Buenia lombartei,Malta,NA
Buenia lombartei,Monaco,NA
Buenia lombartei,Montenegro,NA
Buenia lombartei,Morocco,NA
Buenia lombartei,Romania,14.032281099611646
Buenia lombartei,Russia,2.8620450741450245
Buenia lombartei,Slovenia,NA
Buenia lombartei,Spain,3.0353337178087307
Buenia lombartei,Syria,NA
Buenia lombartei,Tunisia,NA
Buenia lombartei,Turkey,NA
Buenia lombartei,Ukraine,4.2205902340542405
Buglossidium luteum,Albania,NA
Buglossidium luteum,Algeria,21.245678111893447
Buglossidium luteum,Bosnia and Herzegovina,100
Buglossidium luteum,Bulgaria,NA
Buglossidium luteum,Croatia,NA
Buglossidium luteum,Cyprus,NA
Buglossidium luteum,Egypt,NA
Buglossidium luteum,France,NA
Buglossidium luteum,Georgia,NA
Buglossidium luteum,Greece,12.978463694524494
Buglossidium luteum,Israel,NA
Buglossidium luteum,Italy,NA
Buglossidium luteum,Lebanon,NA
Buglossidium luteum,Libya,NA
Buglossidium luteum,Malta,NA
Buglossidium luteum,Monaco,NA
Buglossidium luteum,Montenegro,NA
Buglossidium luteum,Morocco,19.60007559498442
Buglossidium luteum,Romania,11.376098687439047
Buglossidium luteum,Russia,2.563247974895748
Buglossidium luteum,Slovenia,NA
Buglossidium luteum,Spain,NA
Buglossidium luteum,Syria,86.26340092840903
Buglossidium luteum,Tunisia,NA
Buglossidium luteum,Turkey,3.1367421461485816
Buglossidium luteum,Ukraine,6.033893271962589
Callanthias ruber,Albania,NA
Callanthias ruber,Algeria,NA
Callanthias ruber,Bosnia and Herzegovina,2.9005636393555876
Callanthias ruber,Bulgaria,NA
Callanthias ruber,Croatia,NA
Callanthias ruber,Cyprus,NA
Callanthias ruber,Egypt,NA
Callanthias ruber,France,0.06048959283426386
Callanthias ruber,Georgia,NA
Callanthias ruber,Greece,0.615418215906654
Callanthias ruber,Israel,NA
Callanthias ruber,Italy,NA
Callanthias ruber,Lebanon,NA
Callanthias ruber,Libya,7.262193097938313
Callanthias ruber,Malta,38.14928327689977
Callanthias ruber,Monaco,100
Callanthias ruber,Montenegro,NA
Callanthias ruber,Morocco,NA
Callanthias ruber,Romania,0.5544622996901772
Callanthias ruber,Russia,NA
Callanthias ruber,Slovenia,2.419562848792967
Callanthias ruber,Spain,NA
Callanthias ruber,Syria,NA
Callanthias ruber,Tunisia,NA
Callanthias ruber,Turkey,NA
Callanthias ruber,Ukraine,0.3882885573164238
Callionymus fasciatus,Albania,NA
Callionymus fasciatus,Algeria,NA
Callionymus fasciatus,Bosnia and Herzegovina,NA
Callionymus fasciatus,Bulgaria,5.912102898629599
Callionymus fasciatus,Croatia,NA
Callionymus fasciatus,Cyprus,NA
Callionymus fasciatus,Egypt,1.9801338412563319
Callionymus fasciatus,France,0.42997347450647533
Callionymus fasciatus,Georgia,NA
Callionymus fasciatus,Greece,NA
Callionymus fasciatus,Israel,NA
Callionymus fasciatus,Italy,0.5382168580382118
Callionymus fasciatus,Lebanon,NA
Callionymus fasciatus,Libya,NA
Callionymus fasciatus,Malta,100
Callionymus fasciatus,Monaco,NA
Callionymus fasciatus,Montenegro,NA
Callionymus fasciatus,Morocco,NA
Callionymus fasciatus,Romania,2.6265485727457203
Callionymus fasciatus,Russia,NA
Callionymus fasciatus,Slovenia,NA
Callionymus fasciatus,Spain,0.35985766175487116
Callionymus fasciatus,Syria,NA
Callionymus fasciatus,Tunisia,NA
Callionymus fasciatus,Turkey,1.2066921652261668
Callionymus fasciatus,Ukraine,2.047204575649015
Callionymus filamentosus,Albania,NA
Callionymus filamentosus,Algeria,NA
Callionymus filamentosus,Bosnia and Herzegovina,2.077278666247137
Callionymus filamentosus,Bulgaria,NA
Callionymus filamentosus,Croatia,1.6365590121425424
Callionymus filamentosus,Cyprus,NA
Callionymus filamentosus,Egypt,NA
Callionymus filamentosus,France,0.0525668589275177
Callionymus filamentosus,Georgia,NA
Callionymus filamentosus,Greece,0.4421058823280812
Callionymus filamentosus,Israel,NA
Callionymus filamentosus,Italy,0.08925491308842476
Callionymus filamentosus,Lebanon,NA
Callionymus filamentosus,Libya,NA
Callionymus filamentosus,Malta,NA
Callionymus filamentosus,Monaco,100
Callionymus filamentosus,Montenegro,NA
Callionymus filamentosus,Morocco,NA
Callionymus filamentosus,Romania,NA
Callionymus filamentosus,Russia,NA
Callionymus filamentosus,Slovenia,NA
Callionymus filamentosus,Spain,0.0563811445495812
Callionymus filamentosus,Syria,NA
Callionymus filamentosus,Tunisia,NA
Callionymus filamentosus,Turkey,NA
Callionymus filamentosus,Ukraine,0.20414106575406846
Callionymus lyra,Albania,30.83273817769782
Callionymus lyra,Algeria,8.903526084714034
Callionymus lyra,Bosnia and Herzegovina,NA
Callionymus lyra,Bulgaria,NA
Callionymus lyra,Croatia,NA
Callionymus lyra,Cyprus,30.24108232479647
Callionymus lyra,Egypt,NA
Callionymus lyra,France,6.293816679769125
Callionymus lyra,Georgia,NA
Callionymus lyra,Greece,6.14589738320672
Callionymus lyra,Israel,5.424875116989315
Callionymus lyra,Italy,2.4427988323971044
Callionymus lyra,Lebanon,NA
Callionymus lyra,Libya,48.04542373902888
Callionymus lyra,Malta,NA
Callionymus lyra,Monaco,NA
Callionymus lyra,Montenegro,NA
Callionymus lyra,Morocco,NA
Callionymus lyra,Romania,100
Callionymus lyra,Russia,0.6104318769948914
Callionymus lyra,Slovenia,13.950434983819301
Callionymus lyra,Spain,45.347062118520334
Callionymus lyra,Syria,NA
Callionymus lyra,Tunisia,52.49467351186476
Callionymus lyra,Turkey,7.94644154757944
Callionymus lyra,Ukraine,2.9944008083222036
Callionymus maculatus,Albania,31.849066252595076
Callionymus maculatus,Algeria,NA
Callionymus maculatus,Bosnia and Herzegovina,NA
Callionymus maculatus,Bulgaria,NA
Callionymus maculatus,Croatia,NA
Callionymus maculatus,Cyprus,NA
Callionymus maculatus,Egypt,NA
Callionymus maculatus,France,0.5385294278068752
Callionymus maculatus,Georgia,NA
Callionymus maculatus,Greece,4.352569315979775
Callionymus maculatus,Israel,5.1256062269350835
Callionymus maculatus,Italy,NA
Callionymus maculatus,Lebanon,NA
Callionymus maculatus,Libya,NA
Callionymus maculatus,Malta,80.6080070311755
Callionymus maculatus,Monaco,NA
Callionymus maculatus,Montenegro,100
Callionymus maculatus,Morocco,11.762608739414063
Callionymus maculatus,Romania,3.1268725190344577
Callionymus maculatus,Russia,0.8202997789250518
Callionymus maculatus,Slovenia,NA
Callionymus maculatus,Spain,NA
Callionymus maculatus,Syria,NA
Callionymus maculatus,Tunisia,23.026506565158968
Callionymus maculatus,Turkey,1.658053284536018
Callionymus maculatus,Ukraine,NA
Callionymus pusillus,Albania,56.01601324293901
Callionymus pusillus,Algeria,NA
Callionymus pusillus,Bosnia and Herzegovina,NA
Callionymus pusillus,Bulgaria,13.72799021570265
Callionymus pusillus,Croatia,NA
Callionymus pusillus,Cyprus,54.14909894171832
Callionymus pusillus,Egypt,NA
Callionymus pusillus,France,NA
Callionymus pusillus,Georgia,27.681147219638667
Callionymus pusillus,Greece,NA
Callionymus pusillus,Israel,NA
Callionymus pusillus,Italy,NA
Callionymus pusillus,Lebanon,NA
Callionymus pusillus,Libya,NA
Callionymus pusillus,Malta,100
Callionymus pusillus,Monaco,NA
Callionymus pusillus,Montenegro,NA
Callionymus pusillus,Morocco,NA
Callionymus pusillus,Romania,NA
Callionymus pusillus,Russia,NA
Callionymus pusillus,Slovenia,NA
Callionymus pusillus,Spain,2.7401002521788387
Callionymus pusillus,Syria,NA
Callionymus pusillus,Tunisia,17.829614706429208
Callionymus pusillus,Turkey,NA
Callionymus pusillus,Ukraine,NA
Callionymus reticulatus,Albania,53.96265822966279
Callionymus reticulatus,Algeria,NA
Callionymus reticulatus,Bosnia and Herzegovina,NA
Callionymus reticulatus,Bulgaria,NA
Callionymus reticulatus,Croatia,NA
Callionymus reticulatus,Cyprus,53.62836044806246
Callionymus reticulatus,Egypt,4.125069662225247
Callionymus reticulatus,France,NA
Callionymus reticulatus,Georgia,NA
Callionymus reticulatus,Greece,NA
Callionymus reticulatus,Israel,4.761860787457601
Callionymus reticulatus,Italy,NA
Callionymus reticulatus,Lebanon,22.095916928507638
Callionymus reticulatus,Libya,NA
Callionymus reticulatus,Malta,100
Callionymus reticulatus,Monaco,NA
Callionymus reticulatus,Montenegro,NA
Callionymus reticulatus,Morocco,14.173599440859604
Callionymus reticulatus,Romania,NA
Callionymus reticulatus,Russia,0.7342446113017403
Callionymus reticulatus,Slovenia,NA
Callionymus reticulatus,Spain,NA
Callionymus reticulatus,Syria,NA
Callionymus reticulatus,Tunisia,11.880681300189046
Callionymus reticulatus,Turkey,1.451614210854375
Callionymus reticulatus,Ukraine,NA
Callionymus risso,Albania,NA
Callionymus risso,Algeria,5.687893399547202
Callionymus risso,Bosnia and Herzegovina,22.450655361127847
Callionymus risso,Bulgaria,9.233087654092252
Callionymus risso,Croatia,NA
Callionymus risso,Cyprus,NA
Callionymus risso,Egypt,NA
Callionymus risso,France,NA
Callionymus risso,Georgia,NA
Callionymus risso,Greece,NA
Callionymus risso,Israel,NA
Callionymus risso,Italy,NA
Callionymus risso,Lebanon,NA
Callionymus risso,Libya,NA
Callionymus risso,Malta,93.50655170826636
Callionymus risso,Monaco,NA
Callionymus risso,Montenegro,100
Callionymus risso,Morocco,NA
Callionymus risso,Romania,NA
Callionymus risso,Russia,NA
Callionymus risso,Slovenia,NA
Callionymus risso,Spain,0.6866900963467802
Callionymus risso,Syria,26.720345914308012
Callionymus risso,Tunisia,10.188539487683599
Callionymus risso,Turkey,0.7900127624562943
Callionymus risso,Ukraine,1.3310524588789892
Campogramma glaycos,Albania,NA
Campogramma glaycos,Algeria,7.742273288326416
Campogramma glaycos,Bosnia and Herzegovina,30.083282568901044
Campogramma glaycos,Bulgaria,13.756157639400662
Campogramma glaycos,Croatia,NA
Campogramma glaycos,Cyprus,NA
Campogramma glaycos,Egypt,2.613755268260007
Campogramma glaycos,France,2.836808197163675
Campogramma glaycos,Georgia,NA
Campogramma glaycos,Greece,6.9941212751589505
Campogramma glaycos,Israel,NA
Campogramma glaycos,Italy,NA
Campogramma glaycos,Lebanon,NA
Campogramma glaycos,Libya,NA
Campogramma glaycos,Malta,NA
Campogramma glaycos,Monaco,NA
Campogramma glaycos,Montenegro,100
Campogramma glaycos,Morocco,11.187271300086238
